Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2012-02-21,506.88,514.85,504.12,514.85,21628400.0,0.0,1.0,64.17173352019914,65.1807469280195,63.822313569686685,65.1807469280195,151398800.0
2012-02-22,513.08,515.49,509.07,513.04,17260800.0,0.0,1.0,64.9566623945387,65.26177184408036,64.44899065484488,64.95159833728488,120825600.0
2012-02-23,514.54,517.8296,509.5,516.39,20286700.0,0.0,1.0,65.14150048430251,65.55796855285533,64.50342927032327,65.37571313229094,142006900.0
2012-02-24,519.67,522.9,518.64,522.41,14824000.0,0.0,1.0,65.79096582710282,66.19988845034747,65.66056635281738,66.13785374898838,103768000.0
2012-02-27,521.31,528.5,516.28,525.76,19556500.0,0.0,1.0,65.99859217450877,66.90885646587998,65.36178697484297,66.56196854399442,136895500.0
2012-02-28,527.96,535.41,525.85,535.41,21442400.0,0.0,1.0,66.84049169295363,67.78367235647454,66.57336267281549,67.78367235647454,150096800.0
2012-02-29,541.56,547.61,535.7,542.44,34000400.0,0.0,1.0,68.56227115924685,69.32820981888464,67.82038677156463,68.67368041883053,238002800.0
2012-03-01,548.17,548.21,538.77,544.47,24402500.0,0.0,1.0,69.39910662043789,69.4041706776917,68.20905316579405,68.93068132446106,170817500.0
2012-03-02,544.24,546.8,542.52,545.18,15418300.0,0.0,1.0,68.9015629952517,69.22566265949511,68.68380853333814,69.02056834071607,107928100.0
2012-03-05,545.42,547.48,526.0,533.16,28897300.0,0.0,1.0,69.0509526842389,69.31175163280979,66.59235288751725,67.4988191359481,202281100.0
2012-03-06,523.66,533.69,516.221,530.26,28937100.0,0.0,1.0,66.29610553816974,67.565917894561,65.35431749039361,67.13167498504734,202559700.0
2012-03-07,536.8,537.78,523.3,530.69,28518600.0,0.0,1.0,67.95964834604422,68.08371774876241,66.2505290228855,67.18611360052573,199630200.0
2012-03-08,534.69,542.99,532.12,541.99,18444900.0,0.0,1.0,67.69251932590609,68.74331120607033,67.3671536473492,68.61670977472524,129114300.0
2012-03-09,544.21,547.74,543.11,545.17,14961400.0,0.0,1.0,68.89776495231135,69.3446680049595,68.75850337783174,69.01930232640262,104729800.0
2012-03-12,548.982,552.0,547.0,552.0,14545800.0,0.0,1.0,69.5019069826901,69.88399010248959,69.25098294576414,69.88399010248959,101820600.0
2012-03-13,557.54,568.18,555.75,568.1,24673400.0,0.0,1.0,70.58536203214138,71.93240126165314,70.35874547003367,71.92227314714553,172713800.0
2012-03-14,578.05,594.72,575.4,589.58,50673000.0,0.0,1.0,73.18195738902917,75.29240324955182,72.84646359596469,74.64167189243807,354711000.0
2012-03-15,599.61,600.01,578.55,585.56,41418500.0,0.0,1.0,75.91148424882931,75.96212482136735,73.24525810470172,74.13273413843079,289929500.0
2012-03-16,584.72,589.2,578.0,585.57,29481700.0,0.0,1.0,74.02638893610093,74.59356334852693,73.17562731746192,74.13400015274426,206371900.0
2012-03-19,598.37,601.77,589.05,601.1,32187000.0,0.0,1.0,75.7544984739614,76.1849433405347,74.57457313382515,76.1001203815335,225309000.0
2012-03-20,599.51,606.9,582.0,605.96,29166500.0,0.0,1.0,75.8988241056948,76.83440868333501,73.68203304284228,76.71540333787064,204165500.0
2012-03-21,602.74,609.65,601.41,602.5,23001500.0,0.0,1.0,76.30774672893945,77.18256261953401,76.13936682525048,76.27736238541662,161010500.0
2012-03-22,597.78,604.5,595.53,599.34,22281100.0,0.0,1.0,75.6798036294678,76.5305652481068,75.39495040894134,75.87730186236614,155967700.0
2012-03-23,600.49,601.8,594.401,596.05,15374600.0,0.0,1.0,76.02289350841299,76.18874138347506,75.25201739295274,75.46078315324078,107622200.0
2012-03-26,599.79,607.15,595.26,606.98,21276500.0,0.0,1.0,75.93427250647143,76.86605904117128,75.36076802247817,76.84453679784262,148935500.0
2012-03-27,606.18,616.28,606.06,614.48,21683200.0,0.0,1.0,76.74325565276655,78.02193010935196,76.72806348100514,77.7940475329308,151782400.0
2012-03-28,618.38,621.45,610.31,617.62,23409300.0,0.0,1.0,78.28779311517665,78.67645950940609,77.26611956422177,78.19157602735439,163865100.0
2012-03-29,612.78,616.56,607.23,609.86,21722800.0,0.0,1.0,77.57882509964415,78.05737851012859,76.8761871556789,77.20914892011649,152059600.0
2012-03-30,608.77,610.56,597.94,599.55,26108500.0,0.0,1.0,77.07115335995033,77.29776992205804,75.70005985848302,75.9038881629486,182759500.0
2012-04-02,601.83,618.77,600.38,618.63,21369700.0,0.0,1.0,76.19253942641542,78.33716767340124,76.00896735096504,78.31944347301292,149587900.0
2012-04-03,627.3,632.21,622.51,629.32,29805700.0,0.0,1.0,79.41707788277485,80.03869091067925,78.81065702663187,79.67281277409194,208639900.0
2012-04-04,624.35,625.86,617.0,624.31,20463600.0,0.0,1.0,79.04360366030684,79.23477182163792,78.11308313992042,79.03853960305302,143245200.0
2012-04-05,626.98,634.66,623.4,633.68,22903500.0,0.0,1.0,79.37656542474443,80.34886441747472,78.923332300529,80.22479501475652,160324500.0
2012-04-09,626.13,639.84,625.3,636.23,21340600.0,0.0,1.0,79.26895420810109,81.00465983184228,79.16387502008466,80.5476286646865,149384200.0
2012-04-10,639.93,644.0,626.0,628.44,31775900.0,0.0,1.0,81.01605396066333,81.53132178623785,79.25249602202624,79.56140351450826,222431300.0
2012-04-11,636.2,636.87,623.3422,626.2,24879100.0,0.0,1.0,80.54383062174615,80.62865358074737,78.91601473779725,79.27781630829526,174153700.0
2012-04-12,625.0,631.33,620.5,622.77,21940600.0,0.0,1.0,79.12589459068114,79.92728165109557,78.55618814962824,78.84357339878159,153584200.0
2012-04-13,624.11,624.7,603.51,605.23,30701600.0,0.0,1.0,79.01321931678402,79.08791416127762,76.40522983107516,76.62298429298872,214911200.0
2012-04-16,610.06,610.28,578.25,580.13,37528100.0,0.0,1.0,77.2344692063855,77.26232152128142,73.2072776752982,73.44528836622696,262696700.0
2012-04-17,578.94,610.0,571.91,609.7,36626000.0,0.0,1.0,73.29463266292632,77.22687312050479,72.40462460057032,77.18889269110127,256382000.0
2012-04-18,613.72,620.25,602.71,608.34,34090400.0,0.0,1.0,77.69783044510854,78.52453779179197,76.3039486859991,77.01671474447195,238632800.0
2012-04-19,600.22,604.732,584.52,587.44,29811400.0,0.0,1.0,75.98871112194982,76.55993678017886,74.00106864983191,74.37074482935958,208679800.0
2012-04-20,591.38,594.62,570.42,572.98,36820900.0,0.0,1.0,74.86955446885922,75.27974310641731,72.21598846786614,72.54008813210957,257746300.0
2012-04-23,570.61,576.67,556.62,571.7,34518900.0,0.0,1.0,72.24004273982172,73.00724741377294,70.4688887153039,72.37803829998786,241632300.0
2012-04-24,562.61,567.69,555.0,560.28,38433900.0,0.0,1.0,71.227231289061,71.87036656029406,70.26379439652486,70.93224995402693,269037300.0
2012-04-25,615.635,618.0,606.0,610.0,32349200.0,0.0,1.0,77.94027218613438,78.23968457126551,76.72046739512444,77.22687312050479,226444400.0
2012-04-26,614.27,614.69,602.13,607.7,19145300.0,0.0,1.0,77.76746123234832,77.82063383351327,76.23051985581894,76.9356898284111,134017100.0
2012-04-27,605.07,606.18,600.5,603.0,14525800.0,0.0,1.0,76.60272806397352,76.74325565276655,76.02415952272645,76.34066310108916,101680600.0
2012-04-30,597.8,598.4,583.0,583.98,18076600.0,0.0,1.0,75.6823356580947,75.75829651690175,73.80863447418737,73.93270387690556,126536200.0
2012-05-01,584.9,596.76,581.23,582.13,21821400.0,0.0,1.0,74.04917719374303,75.5506701694958,73.58454994070657,73.69849122891715,152749800.0
2012-05-02,580.24,587.3999,578.86,585.98,15263900.0,0.0,1.0,73.45921452367493,74.36566811196263,73.2845045484187,74.18590673959574,106847300.0
2012-05-03,590.5,591.4,580.3,581.82,13948200.0,0.0,1.0,74.75814520927554,74.87208649748612,73.46681060955562,73.65924478520017,97637400.0
2012-05-04,577.08,578.36,565.17,565.25,18928300.0,0.0,1.0,73.05915400062445,73.22120383274616,71.55133095330442,71.56145906781202,132498100.0
2012-05-07,561.5,572.77,561.23,569.48,16432800.0,0.0,1.0,71.08670370026795,72.5135018315271,71.05252131380477,72.09698312240177,115029600.0
2012-05-08,569.58,571.5,558.73,568.18,17759000.0,0.0,1.0,72.10964326553628,72.35271801371884,70.73601773544205,71.93240126165314,124313000.0
2012-05-09,563.7,573.9778,560.85,569.18,17168000.0,0.0,1.0,71.36522684922714,72.6664110403057,71.00441276989363,72.05900269299822,120176000.0
2012-05-10,574.58,575.88,568.441,570.52,11900000.0,0.0,1.0,72.74265042226172,72.90723228301033,71.96544423523422,72.22864861100065,83300000.0
2012-05-11,565.0,574.47,564.35,566.71,14269500.0,0.0,1.0,71.52980870997575,72.72872426481376,71.44751777960145,71.74629715757587,99886500.0
2012-05-14,562.57,567.51,557.6,558.22,12593800.0,0.0,1.0,71.22216723180719,71.84757830265193,70.5929581180221,70.67145100545605,88156600.0
2012-05-15,561.45,563.22,551.75,553.17,17012000.0,0.0,1.0,71.0803736287007,71.3044581621815,69.85233974465332,70.03211377716333,119084000.0
2012-05-16,554.05,556.89,541.04,546.075,20032000.0,0.0,1.0,70.14352303674701,70.50307110176708,68.49643841494739,69.13387662176993,140224000.0
2012-05-17,545.31,547.5,530.12,530.12,25615000.0,0.0,1.0,69.03702652679092,69.31428366143669,67.11395078465902,67.11395078465902,179305000.0
2012-05-18,533.96,543.41,522.18,530.38,26153300.0,0.0,1.0,67.60010028102417,68.79648380723526,66.10873541977901,67.14686715680874,183073100.0
2012-05-21,534.5,561.54,534.05,561.28,22539500.0,0.0,1.0,67.66846505395051,71.09176775752174,67.61149440984522,71.05885138537202,157776500.0
2012-05-22,569.55,573.88,552.58,556.97,24816800.0,0.0,1.0,72.1058452225959,72.65402942032016,69.95741893266974,70.51319921627469,173717600.0
2012-05-23,557.5,572.8,553.23,570.56,20889200.0,0.0,1.0,70.58029797488759,72.51729987446745,70.03970986304405,72.23371266825444,146224400.0
2012-05-24,575.87,576.5,561.23,565.32,17722500.0,0.0,1.0,72.90596626869689,72.98572517044428,71.05252131380477,71.57032116800619,124057500.0
2012-05-25,564.59,565.85,558.472,562.29,11732400.0,0.0,1.0,71.47790212312427,71.63741992661909,70.703354566155,71.18671883103056,82126800.0
2012-05-29,570.9,574.0,565.31,572.27,13589600.0,0.0,1.0,72.27675715491178,72.66922159208157,71.56905515369273,72.45020111585455,95127200.0
2012-05-30,569.2,579.99,566.56,579.17,18908200.0,0.0,1.0,72.06153472162514,73.42756416583865,71.7273069428741,73.32375099213567,132357400.0
2012-05-31,580.74,581.5,571.46,577.73,17559800.0,0.0,1.0,73.52251523934747,73.61873232716974,72.34765395646504,73.14144493099874,122918600.0
2012-06-01,569.16,572.65,560.52,560.99,18606700.0,0.0,1.0,72.05647066437132,72.4983096597657,70.96263429754976,71.02213697028195,130246900.0
2012-06-04,561.5,567.5,548.5,564.29,19892700.0,0.0,1.0,71.08670370026795,71.84631228833848,69.44088509278177,71.43992169372073,139248900.0
2012-06-05,561.27,566.47,558.33,562.83,13864800.0,0.0,1.0,71.05758537105856,71.71591281405304,70.68537716290402,71.25508360395692,97053600.0
2012-06-06,567.77,573.85,565.5,571.46,14337700.0,0.0,1.0,71.88049467480165,72.6502313773798,71.5931094256483,72.34765395646504,100363900.0
2012-06-07,577.29,577.32,570.5,571.72,13563100.0,0.0,1.0,73.08574030120691,73.08953834414727,72.22611658237375,72.38057032861477,94941700.0
2012-06-08,571.6,580.584,569.0,580.32,12411300.0,0.0,1.0,72.36537815685335,73.50276541605763,72.03621443535611,73.46934263818254,86879100.0
2012-06-11,587.72,588.5,570.63,571.17,21116600.0,0.0,1.0,74.4061932301362,74.50494234658537,72.2425747684486,72.31093954137495,147816200.0
2012-06-12,574.46,576.62,566.7,576.16,15549300.0,0.0,1.0,72.7274582505003,73.0009173422057,71.74503114326241,72.94268068378696,108845100.0
2012-06-13,574.52,578.48,570.38,572.16,10485000.0,0.0,1.0,72.73505433638101,73.23639600450757,72.21092441061234,72.4362749584066,73395000.0
2012-06-14,571.24,573.5,567.26,571.53,12341900.0,0.0,1.0,72.31980164156911,72.60592087640902,71.81592794481566,72.35651605665919,86393300.0
2012-06-15,571.0,574.62,569.55,574.13,11973400.0,0.0,1.0,72.28941729804629,72.74771447951552,72.1058452225959,72.68567977815643,83813800.0
2012-06-18,570.96,587.89,570.37,585.78,15729000.0,0.0,1.0,72.2843532407925,74.42771547346486,72.20965839629889,74.16058645332672,110103000.0
2012-06-19,583.4,590.0,583.1,587.41,12907300.0,0.0,1.0,73.8592750467254,74.694844493603,73.82129461732188,74.36694678641922,90351100.0
2012-06-20,588.21,589.25,580.8,585.741,12819400.0,0.0,1.0,74.46822793149529,74.59989342009419,73.53011132522816,74.15564899750426,89735800.0
2012-06-21,585.44,588.22,577.44,577.67,11655400.0,0.0,1.0,74.11754196666939,74.46949394580875,73.10473051590868,73.13384884511804,81587800.0
2012-06-22,579.04,582.19,575.42,582.1,10159700.0,0.0,1.0,73.30729280606081,73.70608731479786,72.84899562459158,73.69469318597679,71117900.0
2012-06-25,577.3,579.8,570.37,570.765,10870800.0,0.0,1.0,73.08700631552036,73.40350989388308,72.20965839629889,72.2596659616802,76095600.0
2012-06-26,571.33,574.49,567.33,572.025,9876300.0,0.0,1.0,72.33119577039018,72.73125629344067,71.82479004500982,72.419183765175,69134100.0
2012-06-27,575.0,576.74,571.92,574.5,7249900.0,0.0,1.0,72.79582302342665,73.01610951396711,72.40589061488377,72.73252230775411,50749300.0
2012-06-28,571.67,574.0,565.61,569.05,10101300.0,0.0,1.0,72.3742402570475,72.66922159208157,71.60703558309626,72.04254450692336,70709100.0
2012-06-29,578.0,584.0,574.25,584.0,15053600.0,0.0,1.0,73.17562731746192,73.93523590553247,72.70087194991784,73.93523590553247,105375200.0
2012-07-02,584.73,593.47,583.6,592.52,14289000.0,0.0,1.0,74.02765495041437,75.13415146037046,73.88459533299442,75.01388010059263,100023000.0
2012-07-03,594.88,600.0,594.0,599.41,8632600.0,0.0,1.0,75.31265947856704,75.9608588070539,75.20125021898336,75.88616396256029,60428200.0
2012-07-05,600.56,614.34,599.65,609.94,17299400.0,0.0,1.0,76.03175560860714,77.77632333254249,75.91654830608311,77.2192770346241,121095800.0
2012-07-06,607.09,608.44,601.58,605.88,14961800.0,0.0,1.0,76.85846295529059,77.02937488760647,76.16088906857915,76.70527522336303,104732600.0
2012-07-09,605.3,613.9,604.11,613.89,13550200.0,0.0,1.0,76.63184639318287,77.72061870275064,76.48119068988223,77.7193526884372,94851400.0
2012-07-10,617.97,619.87,605.31,608.21,18284200.0,0.0,1.0,78.23588652832517,78.47642924788083,76.63311240749631,77.0002565583971,127989400.0
2012-07-11,606.12,607.66,597.22,604.43,16761500.0,0.0,1.0,76.73565956688584,76.93062577115728,75.60890682791455,76.52170314791265,117330500.0
2012-07-12,600.24,603.47,592.68,598.9,15287200.0,0.0,1.0,75.99124315057672,76.40016577382137,75.03413632960783,75.82159723257429,107010400.0
2012-07-13,602.95,607.19,600.0,604.97,11122400.0,0.0,1.0,76.33433302952191,76.8711230984251,75.9608588070539,76.590067920839,77856800.0
2012-07-16,605.12,611.62,605.02,606.91,10759300.0,0.0,1.0,76.60905813554076,77.43196743928384,76.59639799240625,76.83567469764847,75315100.0
2012-07-17,610.79,611.5,603.15,606.94,10486600.0,0.0,1.0,77.32688825126742,77.41677526752244,76.35965331579094,76.83947274058883,73406200.0
2012-07-18,606.59,608.34,603.56,606.26,9025000.0,0.0,1.0,76.79516223961805,77.01671474447195,76.41155990264241,76.75338376727416,63175000.0
2012-07-19,611.28,615.35,606.0,614.32,15602200.0,0.0,1.0,77.38892295262652,77.90419077820103,76.72046739512444,77.77379130391559,109215400.0
2012-07-20,613.03,614.44,603.7,604.3,14195400.0,0.0,1.0,77.61047545748042,77.788983475677,76.42928410303074,76.50524496183778,99367800.0
2012-07-23,594.4,605.9,587.71,603.83,17427700.0,0.0,1.0,75.25189079152139,76.70780725198992,74.40492721582275,76.4457422891056,121993900.0
2012-07-24,607.38,609.68,598.51,600.92,20183300.0,0.0,1.0,76.89517737038067,77.18636066247436,75.77222267434972,76.07733212389138,141283100.0
2012-07-25,574.46,580.8,570.0,574.97,31332600.0,0.0,1.0,72.7274582505003,73.53011132522816,72.16281586670121,72.7920249804863,219328200.0
2012-07-26,579.76,580.4,570.36,574.88,14522600.0,0.0,1.0,73.39844583662928,73.47947075269013,72.20839238198543,72.78063085166524,101658200.0
2012-07-27,575.01,585.83,571.59,585.16,14426300.0,0.0,1.0,72.79708903774011,74.16691652489398,72.3641121425399,74.08209356589276,100984100.0
2012-07-30,590.92,599.44,587.82,595.03,13540800.0,0.0,1.0,74.81131781044049,75.88996200550065,74.41885337327071,75.3316496932688,94785600.0
2012-07-31,603.23,611.7,602.72,610.76,16511700.0,0.0,1.0,76.36978143029854,77.44209555379146,76.30521470031255,77.32309020832706,115581900.0
2012-08-01,615.905,616.4,603.0,606.81,13732200.0,0.0,1.0,77.97445457259755,78.03712228111337,76.34066310108916,76.82301455451396,96125400.0
2012-08-02,602.84,610.69,600.25,607.79,11862800.0,0.0,1.0,76.32040687207396,77.31422810813292,75.99250916489017,76.94708395723214,83039600.0
2012-08-03,613.63,617.98,611.56,615.7,12318600.0,0.0,1.0,77.68643631628747,78.23715254263861,77.42437135340313,77.94850127917182,86230200.0
2012-08-06,617.29,624.868,615.26,622.55,10789400.0,0.0,1.0,78.1497975550105,79.1091832017436,77.89279664937997,78.81572108388566,75525800.0
2012-08-07,622.77,625.0,618.04,620.914,10373100.0,0.0,1.0,78.84357339878159,79.12589459068114,78.24474862851932,78.6086011422051,72611700.0
2012-08-08,619.39,623.88,617.1,619.86,8739500.0,0.0,1.0,78.41566056083519,78.98410098757465,78.12574328305494,78.47516323356739,61176500.0
2012-08-09,617.85,621.73,617.8,620.73,7915800.0,2.65,1.0,78.55463155960678,79.04794218589353,78.54827446390719,78.9208002719021,55410600.0
2012-08-10,618.71,621.76,618.7,621.7,6962100.0,0.0,1.0,78.6639736056394,79.05175644331327,78.66270218649949,79.04412792847378,48734700.0
2012-08-13,623.39,630.0,623.25,630.0,9958300.0,0.0,1.0,79.25899776311931,80.09940581460268,79.24119789516051,80.09940581460268,69708100.0
2012-08-14,631.87,638.61,630.21,631.69,12148900.0,0.0,1.0,80.33716119376666,81.19409769406892,80.12610561654088,80.3142756492482,85042300.0
2012-08-15,631.3,634.0,627.75,630.83,9190800.0,0.0,1.0,80.26469030279154,80.60797347056841,79.81333650812195,80.20493360321557,64335600.0
2012-08-16,631.21,636.76,630.5,636.34,9090500.0,0.0,1.0,80.25324753053232,80.95888515318477,80.1629767715984,80.90548554930837,63633500.0
2012-08-17,640.0,648.19,638.81,648.11,15812900.0,0.0,1.0,81.370824954517,82.41211723010684,81.2195260768672,82.40194587698753,110690300.0
2012-08-20,650.01,665.15,649.9,665.15,21906600.0,0.0,1.0,82.64351551357124,84.56844409140153,82.62952990303219,84.56844409140153,153346200.0
2012-08-21,670.82,674.88,650.33,656.062,29025700.0,0.0,1.0,85.28933874373297,85.80553491453819,82.6842009260485,83.4129783770474,203179900.0
2012-08-22,654.42,669.0,648.11,668.87,20190100.0,0.0,1.0,83.20421135427345,85.05794046026855,82.40194587698753,85.04141201144967,141330700.0
2012-08-23,666.11,669.9,661.15,662.63,15004600.0,0.0,1.0,84.69050032883332,85.17236818286084,84.05987643543581,84.24804646814313,105032200.0
2012-08-24,659.51,669.48,655.55,663.222,15619300.0,0.0,1.0,83.85136369648986,85.11896857898445,83.34788171708378,84.32331448122605,109335100.0
2012-08-27,679.99,680.87,673.54,675.68,15250300.0,0.0,1.0,86.45523009503441,86.56711497934687,85.63516474978965,85.90724844573133,106752100.0
2012-08-28,674.9773,676.1,670.673,674.8,9550600.0,0.0,1.0,85.81790582276955,85.96064804960773,85.27064888237622,85.79536356141887,66854200.0
2012-08-29,675.25,677.67,672.6,673.466,7243100.0,0.0,1.0,85.85257742271502,86.16026085457428,85.51565135063771,85.6257562481543,50701700.0
2012-08-30,670.64,671.554,662.853,663.868,10810700.0,0.0,1.0,85.26645319921451,85.38266090860267,84.27639911496321,84.40544815766452,75674900.0
2012-08-31,667.25,668.6,657.25,665.24,12082900.0,0.0,1.0,84.83544211078355,85.00708369467199,83.56402297086922,84.57988686366078,84580300.0
2012-09-04,665.76,675.14,664.5,674.97,13139000.0,0.0,1.0,84.64600065893632,85.83859181217595,84.48580184730712,85.81697768679742,91973000.0
2012-09-05,675.57,676.35,669.6,670.23,12013400.0,0.0,1.0,85.89326283519227,85.9924335281056,85.13422560866341,85.21432501447802,84093800.0
2012-09-06,673.17,678.29,670.8,676.27,13971300.0,0.0,1.0,85.58812224161282,86.23908884124896,85.28679590545313,85.98226217498627,97799100.0
2012-09-07,678.05,682.48,675.77,680.44,11773800.0,0.0,1.0,86.20857478189102,86.77181346087308,85.91869121799056,86.51244395633056,82416600.0
2012-09-10,680.45,683.29,662.1,662.74,17428500.0,0.0,1.0,86.51371537547047,86.87479841120613,84.18066125372768,84.26203207868218,121999500.0
2012-09-11,665.11,670.1,656.5,660.59,17999400.0,0.0,1.0,84.56335841484189,85.19779656565913,83.46866653537565,83.98867696360061,125995800.0
2012-09-12,666.85,669.9,656.0,669.79,25436900.0,0.0,1.0,84.78458534518698,85.17236818286084,83.40509557837993,85.15838257232178,178058300.0
2012-09-13,677.37,685.5,674.77,682.98,21370000.0,0.0,1.0,86.12211828037685,87.1557820411272,85.79154930399912,86.8353844178688,149590000.0
2012-09-14,689.955,696.98,687.89,691.28,21445500.0,0.0,1.0,87.72219926795904,88.61537121374884,87.45965121556672,87.89066230399767,150118500.0
2012-09-17,699.35,699.8,694.61,699.781,14215400.0,0.0,1.0,88.91669754990855,88.97391141120468,88.31404487758915,88.97149571483884,99507800.0
2012-09-18,699.88,702.33,696.42,701.91,13339400.0,0.0,1.0,88.984082764324,89.29558045360302,88.54417174191364,89.24218084972661,93375800.0
2012-09-19,700.26,703.99,699.57,702.1,11674100.0,0.0,1.0,89.03239669164074,89.50663603082879,88.94466877098667,89.26633781338498,81718700.0
2012-09-20,699.16,700.06,693.62,698.7,12020300.0,0.0,1.0,88.89254058625016,89.00696830884246,88.18817438273763,88.83405530581412,84142100.0
2012-09-21,702.41,705.07,699.3617,700.095,20413900.0,0.0,1.0,89.30575180672233,89.64394929793954,88.91818511030225,89.01141827583217,142897300.0
2012-09-24,686.86,695.12,683.0,690.79,22848800.0,0.0,1.0,87.32869504415555,88.37888725372478,86.83792725614862,87.82836276614188,159941600.0
2012-09-25,688.26,692.78,673.0,673.54,18528200.0,0.0,1.0,87.50669372374355,88.08137517498483,85.56650811623429,85.63516474978965,129697400.0
2012-09-26,668.74,672.69,661.2,665.18,20589400.0,0.0,1.0,85.02488356263079,85.52709412289695,84.06623353113538,84.57225834882128,144125800.0
2012-09-27,664.29,682.17,660.35,681.32,21217500.0,0.0,1.0,84.45910204536891,86.73239946753573,83.95816290424267,86.62432884064302,148522500.0
2012-09-28,678.75,681.11,666.75,667.105,19111100.0,0.0,1.0,86.29757412168503,86.59762903870481,84.77187115378783,84.8170065332548,133777700.0
2012-10-01,671.5,676.75,656.5,659.39,19414100.0,0.0,1.0,85.37579524524713,86.04329029370216,83.46866653537565,83.83610666681089,135898700.0
2012-10-02,661.81,666.35,650.65,661.31,22428300.0,0.0,1.0,84.14379009867015,84.72101438819126,82.72488633852576,84.08021914167443,156998100.0
2012-10-03,664.86,671.86,662.63,671.45,15152900.0,0.0,1.0,84.53157293634402,85.42156633428405,84.24804646814313,85.36943814954758,106070300.0
2012-10-04,671.25,674.25,665.55,666.8,13240200.0,0.0,1.0,85.34400976674928,85.72543550872358,84.61930085699811,84.7782282494874,92681400.0
2012-10-05,665.2,666.0,651.28,652.59,21214500.0,0.0,1.0,84.57480118710112,84.67651471829426,82.80498574434036,82.97154165166914,148501500.0
2012-10-08,646.88,647.56,636.11,638.17,22785500.0,0.0,1.0,82.24556132277806,82.33201782429224,80.87624290909034,81.13815525191268,159498500.0
2012-10-09,638.65,640.49,623.55,635.85,29949900.0,0.0,1.0,81.19918337062857,81.43312449237281,79.27934046935793,80.84318601145256,209649300.0
2012-10-10,639.74,644.98,637.0,640.91,18227000.0,0.0,1.0,81.33776805687923,82.00399168619434,80.98939921254271,81.4865240962492,127589000.0
2012-10-11,646.5,647.2,628.1,628.1,19502900.0,0.0,1.0,82.19724739546132,82.28624673525533,79.85783617801896,79.85783617801896,136520300.0
2012-10-12,629.56,635.38,625.3,629.714,16429100.0,0.0,1.0,80.04346337244644,80.78342931187659,79.50183881884294,80.06304322720113,115003700.0
2012-10-15,632.35,635.13,623.85,634.76,15446500.0,0.0,1.0,80.39818931248254,80.75164383337872,79.31748304355537,80.70460132520189,108125500.0
2012-10-16,635.34,650.3,631.0,649.7925,19634700.0,0.0,1.0,80.77834363531693,82.68038666862876,80.22654772859411,82.61586214727811,137442900.0
2012-10-17,648.87,652.79,644.0,644.6136,13894200.0,0.0,1.0,82.49857373162101,82.99697003446742,81.87939261048274,81.95740688890788,97259400.0
2012-10-18,639.59,642.06,630.0,632.64,17022300.0,0.0,1.0,81.31869676978052,81.63273729733935,80.09940581460268,80.43506046754005,119156100.0
2012-10-19,631.05,631.77,609.62,609.84,26574500.0,0.0,1.0,80.23290482429367,80.3244470023675,77.50825360745728,77.5362248285354,186021500.0
2012-10-22,612.42,635.38,610.76,634.03,19526100.0,0.0,1.0,77.86425096663328,80.78342931187659,77.65319538940751,80.61178772798814,136682700.0
2012-10-23,631.0,633.9,611.7,613.3554,25255200.0,0.0,1.0,80.22654772859411,80.59525927916926,77.77270878855946,77.98317951298088,176786400.0
2012-10-24,621.44,626.55,610.64,616.83,19947400.0,0.0,1.0,79.01107103083602,79.66076621133223,77.63793835972854,78.42494680733552,139631800.0
2012-10-25,620.0,622.0,605.55,609.538,23440200.0,0.0,1.0,78.82798667468835,79.08227050267121,76.99078601751214,77.49782797050997,164081400.0
2012-10-26,609.43,614.0,591.0,604.0,36372600.0,0.0,1.0,77.48409664379889,78.06513519073975,75.1408711689368,76.79371605082542,254608200.0
2012-10-31,594.88,601.96,587.7,595.32,18214400.0,0.0,1.0,75.63418179522355,76.5343465462829,74.72130285276508,75.69012423737979,127500800.0
2012-11-01,598.22,603.0,594.17,596.5399,12903500.0,0.0,1.0,76.05883578795495,76.66657413683399,75.54391103628963,75.84522465825793,90324500.0
2012-11-02,595.89,596.95,574.75,576.8,21406200.0,0.0,1.0,75.7625951283549,75.89736555718582,73.07481506657601,73.33545599025844,149843400.0
2012-11-05,583.515,587.77,577.6,584.6211,18897700.0,0.0,1.0,74.18921394271092,74.73020278674447,73.4371695214516,74.32984561377684,132283900.0
2012-11-06,590.23,590.74,580.09,582.8495,13389900.0,0.0,1.0,75.04297189516339,75.10781427129902,73.75375288729028,74.10460099894962,93729300.0
2012-11-07,573.835,574.54,555.75,558.0019,28344600.0,2.65,1.0,73.30496644152231,73.39502717560313,70.99468505733533,71.28235564893338,198412200.0
2012-11-08,560.63,562.23,535.29,537.75,37719500.0,0.0,1.0,71.61808418118562,71.82247733654637,68.38100758315974,68.69526205952691,264036500.0
2012-11-09,540.42,554.88,533.72,547.06,33211200.0,0.0,1.0,69.03634313753516,70.88354627910793,68.18044679946202,69.88457473228226,232478400.0
2012-11-12,554.15,554.5,538.65,542.83,18421500.0,0.0,1.0,70.79029190197458,70.83500290470975,68.81023320941732,69.34421032779728,128950500.0
2012-11-13,538.91,550.48,536.36,542.898,19033900.0,0.0,1.0,68.84344709716345,70.32146510186587,68.51769550580725,69.35289703690012,133237300.0
